,Unnamed: 0,Unnamed: 0.1,A_2,B_2,C_2,D,time
63,63,63,63,-0.516369842649,126,0.610246828685,1988-10-18
64,64,64,64,0.357103035478,128,0.592492205009,1988-10-19
65,65,65,65,-0.358673070168,130,-0.778463415531,1988-10-20
66,66,66,66,-1.24383068088,132,-0.254454770579,1988-10-21
67,67,67,67,-2.32397122635,134,0.428662642424,1988-10-22
68,68,68,68,1.41218499304,136,-0.143885959743,1988-10-23
69,69,69,69,-1.45940581842,138,0.699829708912,1988-10-24
70,70,70,70,-0.486669828729,140,0.142628184079,1988-10-25
71,71,71,71,0.0137700097074,142,-0.349954427609,1988-10-26
72,72,72,72,1.00587704126,144,-0.376028624428,1988-10-27
73,73,73,73,-0.829788526037,146,-1.27366936006,1988-10-28
74,74,74,74,-0.361027850839,148,1.13524077948,1988-10-29
75,75,75,75,0.510364108831,150,0.107957308795,1988-10-30
76,76,76,76,0.153146443884,152,0.537203198783,1988-10-31
77,77,77,77,-0.860292721022,154,-1.60693737834,1988-11-01
78,78,78,78,-0.79945497332,156,0.400853686376,1988-11-02
79,79,79,79,0.235201330835,158,-0.448202938424,1988-11-03
80,80,80,80,1.72989382959,160,-0.134120083227,1988-11-04
81,81,81,81,-1.54471792821,162,0.859663602946,1988-11-05
82,82,82,82,-1.35577237021,164,0.393779606139,1988-11-06
83,83,83,83,1.16262875473,166,0.265544125689,1988-11-07
84,84,84,84,1.12255090876,168,-0.207270133261,1988-11-08
85,85,85,85,1.29922183869,170,0.387592577813,1988-11-09
86,86,86,86,-1.02248320231,172,-1.38425481796,1988-11-10
87,87,87,87,0.0608597599397,174,-0.842689530925,1988-11-11
88,88,88,88,0.377368730302,176,-1.14996428965,1988-11-12
89,89,89,89,-0.768760621436,178,0.702028755358,1988-11-13
90,90,90,90,-0.12761878528,180,-0.200686773917,1988-11-14
91,91,91,91,0.115815279245,182,1.02439692798,1988-11-15
92,92,92,92,0.321906977492,184,1.17212199408,1988-11-16
93,93,93,93,-0.243804097746,186,2.22800385915,1988-11-17
94,94,94,94,1.51453640432,188,-0.890650160934,1988-11-18
95,95,95,95,1.02133485884,190,-0.108285047841,1988-11-19
96,96,96,96,0.110939141418,192,0.596224151386,1988-11-20
97,97,97,97,-0.426643844727,194,-1.03577630327,1988-11-21
98,98,98,98,-0.854071361087,196,-0.917184180179,1988-11-22
99,99,99,99,0.815698354705,198,-0.298073045562,1988-11-23
100,100,100,100,-1.18414682186,200,0.660586230973,1988-11-24
101,101,101,101,0.528838830374,202,0.648751476422,1988-11-25
102,102,102,102,-0.449177266722,204,-1.45342111369,1988-11-26
103,103,103,103,-0.144324270275,206,2.43259759948,1988-11-27
104,104,104,104,-0.660416889939,208,-0.0568992053474,1988-11-28
105,105,105,105,-1.22962529897,210,-0.219037524793,1988-11-29
106,106,106,106,0.0193745201134,212,0.054074387897,1988-11-30
107,107,107,107,0.10406976104,214,-1.28927013681,1988-12-01
108,108,108,108,-0.803022431106,216,-0.224874048408,1988-12-02
109,109,109,109,-0.66810544907,218,1.55867683479,1988-12-03
110,110,110,110,-1.4288897627,220,0.973337002614,1988-12-04
111,111,111,111,-0.682884941929,222,0.280318310062,1988-12-05
112,112,112,112,0.721002227049,224,-0.290795908483,1988-12-06
113,113,113,113,0.429710065018,226,-0.513456554063,1988-12-07
114,114,114,114,-0.7696819064,228,1.02763745979,1988-12-08
115,115,115,115,0.746973722223,230,-0.141712135296,1988-12-09
116,116,116,116,-0.885707736721,232,-0.710474766463,1988-12-10
117,117,117,117,-1.1897631257,234,-0.143868909943,1988-12-11
118,118,118,118,-1.43379816236,236,0.0283824572411,1988-12-12
119,119,119,119,-0.380003589039,238,-1.13541314715,1988-12-13
120,120,120,120,-0.544020133784,240,-0.540961402588,1988-12-14
121,121,121,121,-0.342192536029,242,0.0584586698718,1988-12-15
122,122,122,122,0.124835085375,244,0.981057575558,1988-12-16
123,123,123,123,0.222085747348,246,0.0966758536061,1988-12-17
124,124,124,124,1.25807868725,248,0.0561032113684,1988-12-18
125,125,125,125,-0.392833502885,250,0.286083646779,1988-12-19
126,126,126,126,-0.518867192808,252,0.338604746997,1988-12-20
127,127,127,127,1.15432709748,254,0.439822811854,1988-12-21
128,128,128,128,2.17211762906,256,1.39178656312,1988-12-22
129,129,129,129,0.422424323749,258,-0.195310747708,1988-12-23
130,130,130,130,0.663902131089,260,1.95138544815,1988-12-24
131,131,131,131,0.358720477314,262,0.0602240734482,1988-12-25
132,132,132,132,-0.159031135799,264,-0.905297753745,1988-12-26
133,133,133,133,0.736988871232,266,-0.5209076402,1988-12-27
134,134,134,134,-0.581028176185,268,-1.48583645671,1988-12-28
135,135,135,135,0.565794234388,270,-0.0195567778237,1988-12-29
136,136,136,136,-1.31394767951,272,1.3720963046,1988-12-30
137,137,137,137,0.339945919395,274,-1.42910074522,1988-12-31
138,138,138,138,1.00584580192,276,-0.145350585281,1989-01-01
139,139,139,139,-0.158803374573,278,0.688019276068,1989-01-02
140,140,140,140,0.197513556177,280,-1.63719066705,1989-01-03
141,141,141,141,-0.450420462656,282,1.90735969125,1989-01-04
142,142,142,142,-0.466131367048,284,-0.802164187567,1989-01-05
143,143,143,143,-0.752373182735,286,0.290095081385,1989-01-06
144,144,144,144,0.435343921838,288,0.28367097447,1989-01-07
145,145,145,145,-0.542626305223,290,-1.21130596515,1989-01-08
146,146,146,146,-1.17540137712,292,0.43451966852,1989-01-09
147,147,147,147,-0.0705243787409,294,-0.0147433659996,1989-01-10
148,148,148,148,-1.27262541172,296,0.921385023109,1989-01-11
149,149,149,149,1.22429986024,298,0.832188555494,1989-01-12
150,150,150,150,0.505918108955,300,-0.688659396901,1989-01-13
151,151,151,151,0.530890326926,302,1.04347651917,1989-01-14
152,152,152,152,0.573350269478,304,-0.190625429609,1989-01-15
153,153,153,153,-0.134464529779,306,-0.968471227223,1989-01-16
154,154,154,154,0.587190885078,308,0.153038625972,1989-01-17
155,155,155,155,0.484105397936,310,0.024345549826,1989-01-18
156,156,156,156,0.420081319162,312,0.045224894079,1989-01-19
157,157,157,157,-0.16205414698,314,-2.62206437737,1989-01-20
158,158,158,158,0.0639328946126,316,0.0125004255056,1989-01-21
159,159,159,159,-1.32376620431,318,-0.10211838038,1989-01-22
160,160,160,160,-2.0832526077,320,-1.3430378647,1989-01-23
161,161,161,161,-0.179964686371,322,2.45828797245,1989-01-24
162,162,162,162,0.146732274388,324,-0.774902642442,1989-01-25
163,163,163,163,1.00177971012,326,0.331035337794,1989-01-26
164,164,164,164,-0.345781605869,328,1.28760094935,1989-01-27
165,165,165,165,-0.0777004130002,330,-0.525165583847,1989-01-28
166,166,166,166,2.46110664074,332,-0.485715822415,1989-01-29
167,167,167,167,0.764561311709,334,-0.914123747735,1989-01-30
168,168,168,168,-0.402009929692,336,-1.43837199563,1989-01-31
169,169,169,169,0.478593088809,338,-1.32318672209,1989-02-01
170,170,170,170,0.943854726118,340,1.31510021789,1989-02-02
171,171,171,171,0.985932001941,342,1.26728327857,1989-02-03
172,172,172,172,-0.584753145333,344,0.427643120917,1989-02-04
173,173,173,173,0.338887369196,346,-0.151817127742,1989-02-05
174,174,174,174,-0.597329168226,348,1.34350881458,1989-02-06
175,175,175,175,-0.568621332443,350,0.732621038546,1989-02-07
176,176,176,176,-0.385565180417,352,-0.559465315415,1989-02-08
177,177,177,177,-0.766306805968,354,-0.0563200826984,1989-02-09
178,178,178,178,1.33443326497,356,0.0284910375527,1989-02-10
179,179,179,179,-0.709465029169,358,-0.420523068128,1989-02-11
180,180,180,180,-1.37979952153,360,0.481686876621,1989-02-12
181,181,181,181,-0.507174460258,362,-0.653398331613,1989-02-13
182,182,182,182,0.54118795695,364,-0.969557004711,1989-02-14
183,183,183,183,-0.970253693301,366,0.734709720669,1989-02-15
184,184,184,184,2.30193542504,368,-0.190460551812,1989-02-16
185,185,185,185,-0.0693103403711,370,-0.509032313477,1989-02-17
186,186,186,186,1.41094507043,372,-0.383147009682,1989-02-18
187,187,187,187,-1.59420230323,374,-1.16434366787,1989-02-19
188,188,188,188,0.329418176052,376,-1.34313770716,1989-02-20
189,189,189,189,0.478865108105,378,-2.88810157852,1989-02-21
190,190,190,190,-1.55725771767,380,-1.10933089968,1989-02-22
191,191,191,191,0.647122391424,382,-1.95439607252,1989-02-23
192,192,192,192,2.26696799426,384,0.0989617029614,1989-02-24
193,193,193,193,1.43157435034,386,0.657202235577,1989-02-25
194,194,194,194,0.595649723609,388,-0.113262932591,1989-02-26
195,195,195,195,-1.19281804834,390,0.547827958312,1989-02-27
196,196,196,196,0.862579571768,392,-0.125183002451,1989-02-28
197,197,197,197,0.0357658898551,394,1.57319422933,1989-03-01
198,198,198,198,-1.89550253723,396,0.444660087522,1989-03-02
199,199,199,199,1.2321907024,398,-1.1800674323,1989-03-03
200,200,200,200,-0.625815683687,400,0.129052588169,1989-03-04
201,201,201,201,-0.00460995357997,402,-1.39662894994,1989-03-05
202,202,202,202,-0.37884770728,404,0.532547926777,1989-03-06
203,203,203,203,1.36165998383,406,-1.23207944213,1989-03-07
204,204,204,204,-1.06047544677,408,0.874176988568,1989-03-08
205,205,205,205,0.510999911071,410,0.159301490189,1989-03-09
206,206,206,206,0.928032587644,412,-1.7501677125,1989-03-10
207,207,207,207,-0.52686055899,414,-0.0306736844035,1989-03-11
208,208,208,208,0.28048084651,416,-0.719355583027,1989-03-12
209,209,209,209,-0.608169519298,418,0.436284314724,1989-03-13
210,210,210,210,0.152519766143,420,-0.68131474434,1989-03-14
211,211,211,211,-0.911439079148,422,1.01717645074,1989-03-15
212,212,212,212,-0.266569901509,424,-1.53540898099,1989-03-16
213,213,213,213,0.193454687052,426,-2.94050797941,1989-03-17
214,214,214,214,-0.728177755767,428,1.54257164305,1989-03-18
215,215,215,215,1.26252479931,430,2.41527097062,1989-03-19
216,216,216,216,0.415450664703,432,-0.380072547674,1989-03-20
217,217,217,217,0.302785658772,434,1.96205555682,1989-03-21
218,218,218,218,-0.100863123955,436,0.068966970815,1989-03-22
219,219,219,219,0.343484141111,438,1.27760017686,1989-03-23
220,220,220,220,0.382361727113,440,0.456161607763,1989-03-24
221,221,221,221,0.189941232567,442,1.19894619282,1989-03-25
222,222,222,222,-0.105679937977,444,-1.37066146925,1989-03-26
223,223,223,223,1.5360058684,446,0.342370243356,1989-03-27
224,224,224,224,0.549130225515,448,-1.61257424447,1989-03-28
225,225,225,225,-1.05700717,450,0.797555772728,1989-03-29
226,226,226,226,-1.04930776188,452,0.633610860011,1989-03-30
227,227,227,227,1.21265094759,454,-0.253999429558,1989-03-31
228,228,228,228,0.129484365731,456,-1.30374976096,1989-04-01
229,229,229,229,-1.50502291329,458,-0.530027393626,1989-04-02
230,230,230,230,0.39454967027,460,-0.0997411092927,1989-04-03
231,231,231,231,1.25215317373,462,0.174729714159,1989-04-04
232,232,232,232,-0.581929354563,464,0.748427114047,1989-04-05
233,233,233,233,-0.81389223926,466,0.867720403274,1989-04-06
234,234,234,234,-1.23948463419,468,-0.827453989944,1989-04-07
235,235,235,235,-1.34639864701,470,0.673795416647,1989-04-08
236,236,236,236,0.868923998194,472,-0.744658064571,1989-04-09
237,237,237,237,1.62288803662,474,1.39450349558,1989-04-10
238,238,238,238,-0.565080490951,476,-1.18630996411,1989-04-11
239,239,239,239,0.614269288605,478,-0.847221514877,1989-04-12
240,240,240,240,0.754213538258,480,0.422993416076,1989-04-13
241,241,241,241,0.665079624913,482,-1.19787970982,1989-04-14
242,242,242,242,-0.259711742677,484,0.375232904894,1989-04-15
243,243,243,243,0.192545625546,486,0.854338899583,1989-04-16
244,244,244,244,1.7957966154,488,0.762151902246,1989-04-17
245,245,245,245,0.201728937494,490,-1.7169412157,1989-04-18
246,246,246,246,0.878441903109,492,-0.896117462575,1989-04-19
247,247,247,247,0.881506338728,494,-0.349329759988,1989-04-20
248,248,248,248,0.11299053634,496,-0.195126858903,1989-04-21
249,249,249,249,0.611159615413,498,-1.053140296,1989-04-22
250,250,250,250,-0.333100159396,500,-0.259386794437,1989-04-23
251,251,251,251,-0.604200480057,502,-0.442905047531,1989-04-24
252,252,252,252,0.132049163281,504,0.153151620808,1989-04-25
253,253,253,253,-0.468301991675,506,1.50691933597,1989-04-26
254,254,254,254,-0.578915114257,508,-0.913865304945,1989-04-27
255,255,255,255,0.00248049073804,510,-0.166155099756,1989-04-28
256,256,256,256,1.04652740584,512,-0.622564526273,1989-04-29
257,257,257,257,1.72285005167,514,-0.381578411571,1989-04-30
258,258,258,258,-0.979655132715,516,-0.0882650151628,1989-05-01
259,259,259,259,3.04606175698,518,-0.918648103392,1989-05-02
260,260,260,260,-0.799064476628,520,0.368040704491,1989-05-03
261,261,261,261,1.95844259863,522,0.284046895643,1989-05-04
262,262,262,262,-1.30363939827,524,1.86853148409,1989-05-05
263,263,263,263,1.54256955933,526,0.662869394349,1989-05-06
264,264,264,264,-0.956135447725,528,0.0764239732175,1989-05-07
265,265,265,265,0.887938753543,530,1.4697013828,1989-05-08
266,266,266,266,-0.142734054116,532,0.374538886354,1989-05-09
267,267,267,267,0.109078947863,534,-0.750799569669,1989-05-10
268,268,268,268,1.90152773343,536,1.25470930782,1989-05-11
269,269,269,269,0.346998068369,538,-0.899400023629,1989-05-12
270,270,270,270,-0.137334924528,540,0.175468944882,1989-05-13
271,271,271,271,0.453406024225,542,1.245105851,1989-05-14
272,272,272,272,0.856270233853,544,-0.508321638015,1989-05-15
273,273,273,273,-0.463623942663,546,-0.836306407024,1989-05-16
274,274,274,274,0.999349735185,548,0.856717356049,1989-05-17
275,275,275,275,0.229951168857,550,-1.18183412039,1989-05-18
276,276,276,276,-0.333088728243,552,-1.12312725075,1989-05-19
277,277,277,277,0.0315295460531,554,-0.550287569795,1989-05-20
278,278,278,278,0.876475463967,556,1.038066719,1989-05-21
279,279,279,279,0.783581304598,558,-0.4191721665,1989-05-22
280,280,280,280,1.99959297414,560,-1.25278230054,1989-05-23
281,281,281,281,-0.106475434505,562,-0.112356002048,1989-05-24
282,282,282,282,-0.822060599913,564,-0.87863090849,1989-05-25
283,283,283,283,0.67698806627,566,-1.38658198039,1989-05-26
284,284,284,284,-0.573956284923,568,-0.280801302676,1989-05-27
285,285,285,285,-0.825332738287,570,0.652425167701,1989-05-28
286,286,286,286,-0.0995279069571,572,0.345670911394,1989-05-29
287,287,287,287,-0.786873618292,574,-0.461672471616,1989-05-30
288,288,288,288,0.0889766763468,576,0.203953400523,1989-05-31
289,289,289,289,-0.205579152531,578,-0.578313995588,1989-06-01
290,290,290,290,0.565480712932,580,1.61665581688,1989-06-02
291,291,291,291,0.0294614350738,582,-0.763105528654,1989-06-03
292,292,292,292,-1.02452512392,584,-0.338818405877,1989-06-04
293,293,293,293,0.558573738462,586,-0.829937148603,1989-06-05
294,294,294,294,0.672907791318,588,-0.942938299884,1989-06-06
295,295,295,295,-0.925775026285,590,-0.378470821639,1989-06-07
296,296,296,296,0.738389215946,592,0.401603235546,1989-06-08
297,297,297,297,0.385319809216,594,-0.106916506328,1989-06-09
298,298,298,298,-0.281603416465,596,0.862081557385,1989-06-10
299,299,299,299,0.0228289816601,598,0.976823734298,1989-06-11
300,300,300,300,0.0339356458616,600,-1.36622898668,1989-06-12
301,301,301,301,2.33395166972,602,0.796686588731,1989-06-13
302,302,302,302,-0.404773931811,604,0.736059348174,1989-06-14
303,303,303,303,0.189196283392,606,-0.0744369472112,1989-06-15
304,304,304,304,-0.286686388009,608,-1.00215265549,1989-06-16
305,305,305,305,1.27625582672,610,-0.416261031327,1989-06-17
306,306,306,306,-1.64538836529,612,-0.354189624511,1989-06-18
307,307,307,307,-0.444590711945,614,-1.10277577401,1989-06-19
308,308,308,308,-0.164691775134,616,-2.64136942597,1989-06-20
309,309,309,309,-0.958486684148,618,0.314539134175,1989-06-21
310,310,310,310,-1.75455064742,620,-1.78894425409,1989-06-22
311,311,311,311,-0.997601429443,622,-0.669533097638,1989-06-23
312,312,312,312,0.822216901164,624,0.466840639073,1989-06-24
313,313,313,313,0.817634789684,626,-0.224646147106,1989-06-25
314,314,314,314,0.251043681096,628,-0.229967461974,1989-06-26
315,315,315,315,0.68207920635,630,0.888727838982,1989-06-27
316,316,316,316,-0.140405002393,632,0.968691565707,1989-06-28
317,317,317,317,-0.272208927511,634,0.990915159109,1989-06-29
318,318,318,318,-0.345870553583,636,-0.654747835934,1989-06-30
319,319,319,319,-0.351844233009,638,1.67822483846,1989-07-01
320,320,320,320,-0.519274624277,640,-0.708438457651,1989-07-02
321,321,321,321,-0.50328395603,642,0.186011166083,1989-07-03
322,322,322,322,0.293860018141,644,1.80810382373,1989-07-04
323,323,323,323,0.706605049587,646,-0.232666230113,1989-07-05
324,324,324,324,0.695865090445,648,-0.767876349827,1989-07-06
325,325,325,325,-0.850351770902,650,-0.451649806442,1989-07-07
326,326,326,326,-0.191984608327,652,-1.09521178678,1989-07-08
327,327,327,327,-0.635085810312,654,0.131577051183,1989-07-09
328,328,328,328,-0.418417690448,656,0.920900376517,1989-07-10
329,329,329,329,-0.499329614993,658,-0.887042672698,1989-07-11
330,330,330,330,-0.874745401681,660,-1.14841035195,1989-07-12
331,331,331,331,-0.656721919074,662,-0.0978703603724,1989-07-13
332,332,332,332,1.84223825569,664,-1.73501516783,1989-07-14
333,333,333,333,-0.94701464453,666,-1.28702558488,1989-07-15
334,334,334,334,1.44983625272,668,-0.140741618432,1989-07-16
335,335,335,335,1.11812675082,670,-0.13386097893,1989-07-17
336,336,336,336,0.576029423606,672,-0.189704154777,1989-07-18
337,337,337,337,-0.589226693151,674,-0.361077684503,1989-07-19
338,338,338,338,0.94573606491,676,-0.240905789987,1989-07-20
339,339,339,339,-1.03517425027,678,1.6349758497,1989-07-21
340,340,340,340,2.48296545104,680,-0.917956145615,1989-07-22
341,341,341,341,1.17055661615,682,-0.0265696244956,1989-07-23
342,342,342,342,0.299178543698,684,0.429333568931,1989-07-24
343,343,343,343,-1.57351714283,686,0.107693580611,1989-07-25
344,344,344,344,0.390664654165,688,-0.565531700656,1989-07-26
345,345,345,345,0.116384091007,690,-1.89597659256,1989-07-27
346,346,346,346,0.805391366985,692,-0.528979375456,1989-07-28
347,347,347,347,0.864100177302,694,-0.16123966298,1989-07-29
348,348,348,348,0.784903953062,696,-2.06934409152,1989-07-30
349,349,349,349,0.370160310765,698,0.423860986809,1989-07-31
350,350,350,350,1.14489164254,700,1.46274768423,1989-08-01
351,351,351,351,0.100118286629,702,-0.273031153327,1989-08-02
352,352,352,352,1.1960868634,704,-0.609611892783,1989-08-03
353,353,353,353,0.616686313367,706,0.242681939345,1989-08-04
354,354,354,354,0.632826999081,708,0.487637323391,1989-08-05
355,355,355,355,1.16830553269,710,0.443015096329,1989-08-06
356,356,356,356,-0.927993010173,712,-0.3793116139,1989-08-07
357,357,357,357,-1.62227478001,714,-0.405685592986,1989-08-08
358,358,358,358,-1.3953442944,716,-0.94869086809,1989-08-09
359,359,359,359,0.919674647745,718,-0.932057864104,1989-08-10
360,360,360,360,1.84522083562,720,0.13169702613,1989-08-11
361,361,361,361,0.146013670618,722,0.257044816928,1989-08-12
362,362,362,362,0.628430462211,724,2.29087496483,1989-08-13
363,363,363,363,-0.0692986560978,726,0.734335278856,1989-08-14
364,364,364,364,0.963837916677,728,0.438143656819,1989-08-15
365,365,365,365,-0.740042548609,730,-1.08699703209,1989-08-16
366,366,366,366,-0.757944021051,732,1.47275096832,1989-08-17
367,367,367,367,-1.16999216874,734,1.67608291534,1989-08-18
368,368,368,368,-0.726027488071,736,-0.647537358812,1989-08-19
369,369,369,369,0.20155548396,738,0.161932937886,1989-08-20
370,370,370,370,-0.938766045456,740,1.06051312872,1989-08-21
371,371,371,371,-0.449175514601,742,-0.132278596872,1989-08-22
372,372,372,372,0.670259709665,744,0.533305663148,1989-08-23
373,373,373,373,0.0676379844248,746,-0.0260643957933,1989-08-24
374,374,374,374,-0.12933106487,748,0.0716491139831,1989-08-25
375,375,375,375,-1.00613698156,750,0.464602392097,1989-08-26
376,376,376,376,-0.883845819031,752,0.501667192129,1989-08-27
377,377,377,377,1.92099625544,754,-1.08938223667,1989-08-28
378,378,378,378,-0.782142861769,756,-0.820685165851,1989-08-29
379,379,379,379,0.232142469141,758,-1.09094044423,1989-08-30
380,380,380,380,-0.831810550183,760,0.193042507482,1989-08-31
381,381,381,381,0.330352275507,762,-0.623841602772,1989-09-01
382,382,382,382,0.726692398747,764,-1.3781376756,1989-09-02
383,383,383,383,-1.84002711146,766,-1.13347257329,1989-09-03
384,384,384,384,-0.534429893008,768,-0.169464820154,1989-09-04
385,385,385,385,-0.152274961901,770,-0.41924224303,1989-09-05
386,386,386,386,-0.654473837732,772,-0.295554986207,1989-09-06
387,387,387,387,-0.39927711688,774,0.87109102258,1989-09-07
388,388,388,388,-0.55588332583,776,0.822465708638,1989-09-08
389,389,389,389,0.617939360526,778,0.972118768274,1989-09-09
390,390,390,390,-0.0615327901734,780,0.394393228383,1989-09-10
391,391,391,391,1.24331418991,782,-0.879700861743,1989-09-11
392,392,392,392,-0.067838227382,784,-0.276121390138,1989-09-12
393,393,393,393,-1.84564441359,786,-1.03750907514,1989-09-13
394,394,394,394,0.374274981974,788,0.162622122016,1989-09-14
395,395,395,395,-1.16643915061,790,-0.89897017064,1989-09-15
396,396,396,396,-2.10548670074,792,-0.110689740734,1989-09-16
397,397,397,397,-1.43672110726,794,0.889818152423,1989-09-17
398,398,398,398,-0.423420851359,796,-0.573408457718,1989-09-18
399,399,399,399,0.0370391521471,798,1.07334356396,1989-09-19
400,400,400,400,1.03966075281,800,-2.75348402539,1989-09-20
401,401,401,401,0.873392451495,802,-0.424957961778,1989-09-21
402,402,402,402,-0.58536524443,804,0.276623533781,1989-09-22
403,403,403,403,0.465807277297,806,1.01054751865,1989-09-23
404,404,404,404,0.0754306695251,808,1.28605201423,1989-09-24
405,405,405,405,-0.767021961851,810,0.341942048194,1989-09-25
406,406,406,406,0.570058021364,812,0.201417699155,1989-09-26
407,407,407,407,-1.54407863135,814,-0.109271300179,1989-09-27
408,408,408,408,0.841974758315,816,-1.89439043847,1989-09-28
409,409,409,409,-0.112613199072,818,0.906398164602,1989-09-29
410,410,410,410,1.03101075083,820,0.211580705401,1989-09-30
411,411,411,411,-2.97661762046,822,2.33192863003,1989-10-01
412,412,412,412,-0.0297292210082,824,1.15476732519,1989-10-02
413,413,413,413,-1.48604828386,826,1.11143308469,1989-10-03
414,414,414,414,-2.69377412168,828,1.46586305274,1989-10-04
415,415,415,415,0.0434288880487,830,-0.0671012353351,1989-10-05
416,416,416,416,0.335321397822,832,-1.40992922935,1989-10-06
417,417,417,417,-1.74327944511,834,-0.0378404025715,1989-10-07
418,418,418,418,0.154442547236,836,-1.07940351925,1989-10-08
419,419,419,419,-0.30188372468,838,-1.36824587611,1989-10-09
420,420,420,420,-0.0905784793093,840,-0.107902392197,1989-10-10
421,421,421,421,-0.407538641104,842,0.0273203353327,1989-10-11
422,422,422,422,-1.96647911345,844,0.60599600352,1989-10-12
423,423,423,423,-0.0176861742927,846,-0.650571913955,1989-10-13
424,424,424,424,-1.08122343581,848,-0.0913197991595,1989-10-14
425,425,425,425,-1.05041566705,850,0.882120872851,1989-10-15
426,426,426,426,1.49427138744,852,-0.589809740709,1989-10-16
427,427,427,427,-2.18475487703,854,1.00597951085,1989-10-17
428,428,428,428,-1.1915547123,856,-1.40279517369,1989-10-18
429,429,429,429,1.38818597307,858,1.80500828128,1989-10-19
430,430,430,430,-1.13471966088,860,1.94877323376,1989-10-20
431,431,431,431,0.49831111629,862,-1.03382211963,1989-10-21
432,432,432,432,1.68552069509,864,-0.286962055777,1989-10-22
